Plant_ID,Site,Time,Date,Replicate,Family,Genus,Species,Unique_ID,drying,etc,sex,nativity
42,DP3,13:32,2025-06-23,3,Apidae,Apis,mellifera,,,2nd,f,0
42,DP3,13:32,2025-06-23,3,Apidae,Apis,mellifera,,,3rd,f,0
73,DT1,15:24,2025-06-23,3,Apidae,Bombus,bimaculatus,,,f,,1
42,DP3,13:04,2025-06-23,3,Apidae,Apis,mellifera,,,,f,0
73,DT2,16:35,2025-06-25,3,Andrenidae,Andrena,clarkella,,,,f,1
5,DP2,14:27,2025-06-25,3,Apidae,Apis,mellifera,,,,f,0
5,DP2,14:28,2025-06-25,3,Apidae,Bombus,rufocinctus,,,,m,1
5,DP2,14:49,2025-06-25,3,Apidae,Bombus,griseocollis,,,,f,1
108,GP1,10:16,2025-06-26,3,Apidae,Bombus,bimaculatus,,,,f,1
111,GT2,11:04,2025-06-26,3,Apidae,Anthophora,terminalis,,,,m,1
111,GT2,11:05,2025-06-26,3,Apidae,Anthophora,terminalis,,,,f,1
111,GT2,11:08,2025-06-26,3,Apidae,Anthophora,terminalis,,,,f,1
111,GT2,11:10,2025-06-26,3,Apidae,Anthophora,terminalis,,,,m,1
111,GT2,11:11,2025-06-26,3,Apidae,Anthophora,terminalis,,,,m,1
111,GT2,11:13,2025-06-26,3,Apidae,Anthophora,terminalis,,,,f,1
111,GT2,11:14,2025-06-26,3,Apidae,Anthophora,terminalis,,,,f,1
111,GT2,11:17,2025-06-26,3,Apidae,Anthophora,terminalis,,,,m,1
111,GT2,11:18,2025-06-26,3,Apidae,Anthophora,terminalis,,,,f,1
111,GT2,11:20,2025-06-26,3,Apidae,Bombus,bimaculatus,,,,f,1
111,GT2,11:20,2025-06-26,3,Apidae,Anthophora,terminalis,,,,,1
111,GT2,11:24,2025-06-26,3,Apidae,Anthophora,terminalis,,,1st,f,1
111,GT2,11:24,2025-06-26,3,Apidae,Anthophora,terminalis,,,2nd,f,1
112,GT3,11:32,2025-06-30,3,Halictidae,Halictus,ligatus,,,,f,1
112,GT3,11:37,2025-06-30,3,Halictidae,Lasioglossum,Dialictus_spp,,,,m,1
111,GT3,11:38,2025-06-30,3,Halictidae,Augochlorella,aurata,,,,f,1
119,GT3,11:39,2025-06-30,3,Halictidae,Halictus,ligatus,,,,f,1
115,GT3,11:45,2025-06-30,3,Halictidae,Halictus,ligatus,,,,f,1
112,GT3,11:46,2025-06-30,3,Halictidae,Agapostemon,virescens,,,,f,1
113,GT3,11:47,2025-06-30,3,Halictidae,Augochlorella,aurata,,,,f,1
115,GT3,11:52,2025-06-30,3,Halictidae,Augochlorella,aurata,,,,f,1
112,GT3,11:54,2025-06-30,3,Halictidae,Agapostemon,virescens,,,,f,1
112,GT3,11:59,2025-06-30,3,Halictidae,Augochlorella,aurata,,,,f,1
42,WT3,12:25,2025-06-30,4,Megachilidae,Megachile,texana,,,,m,1
42,DP3,11:05,2025-07-02,4,Apidae,Apis,mellifera,,,1st,f,0
42,DP3,11:05,2025-07-02,4,Apidae,Apis,mellifera,,,2nd,f,0
42,DP3,11:06,2025-07-02,4,Apidae,Apis,mellifera,,,,f,0
94,DP3,11:07,2025-07-02,4,Apidae,Apis,mellifera,,,,f,0
94,DP3,11:12,2025-07-02,4,Apidae,Apis,mellifera,,,,f,0
42,DP3,11:12,2025-07-02,4,Apidae,Apis,mellifera,,,1st,f,0
42,DP3,11:12,2025-07-02,4,Apidae,Apis,mellifera,,,2nd,f,0
47,DP3,11:14,2025-07-02,4,Apidae,Apis,mellifera,,,,f,0
94,DP3,11:16,2025-07-02,4,Apidae,Apis,mellifera,,,,f,0
94,DP3,11:18,2025-07-02,4,Apidae,Apis,mellifera,,,,f,0
42,DP3,11:20,2025-07-02,4,Apidae,Apis,mellifera,,,1st,f,0
42,DP3,11:20,2025-07-02,4,Apidae,Apis,mellifera,,,2nd,f,0
42,DP3,11:23,2025-07-02,4,Apidae,Apis,mellifera,,,1st,f,0
42,DP3,11:23,2025-07-02,4,Apidae,Apis,mellifera,,,2nd,f,0
42,DP3,11:24,2025-07-02,4,Apidae,Apis,mellifera,,,,f,0
42,DP3,11:29,2025-07-02,4,Apidae,Apis,mellifera,,,,f,0
42,DP3,11:30,2025-07-02,4,Apidae,Apis,mellifera,,,2nd,f,0
42,DP3,11:31,2025-07-02,4,Apidae,Apis,mellifera,,,,f,0
104,DT1,12:13,2025-07-02,4,Apidae,Bombus,griseocollis,,,,f,1
104,DT1,12:20,2025-07-02,4,Apidae,Bombus,griseocollis,,,,f,1
104,DT1,12:22,2025-07-02,4,Apidae,Ceratina,calcarata,,,,f,1
104,DT1,12:24,2025-07-02,4,Apidae,Bombus,bimaculatus,,,,f,1
104,DT1,12:27,2025-07-02,4,Apidae,Ceratina,calcarata,,,1,f,1
104,DT1,12:27,2025-07-02,4,Apidae,Bombus,bimaculatus,,,1,f,1
104,DT1,12:29,2025-07-02,4,Apidae,Bombus,griseocollis,,,,f,1
25,DT3,16:01,2025-07-02,4,Apidae,Apis,mellifera,,,,f,0
